Title,Disaster Number,Incident End Date,Incident Begin Date,Multiple Disaster,Duration
TORNADOES & FLOODING,369,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,True,1
TORNADOES & FLOODING,369,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
TORNADOES & FLOODING,369,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,True,1
TORNADOES & FLOODING,369,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,True,1
TORNADOES & FLOODING,369,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,True,1
TORNADOES & FLOODING,369,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,True,1
TORNADOES & FLOODING,369,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,True,1
TORNADOES & FLOODING,369,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,369,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,369,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,369,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,371,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,370,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLOODING",372,1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,373,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,375,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,374,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,True,1
