7-Apr-15,RW-31,Tropical Beach,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,<1,25.10,8.12,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Apr-15,RW-32,Playa Azul,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,10,25.80,8.14,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Apr-15,RW-4,Balneario Punta Santiago,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,<1,26.10,8.1,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Apr-15,RW-6,Balneario de Patillas,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,164,24.80,8.04,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Apr-15,RW-7,Balneario Punta Guilarte,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,<1,25.70,8.13/8.13,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Apr-15,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,<1,27.80,8.15/8.15,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Apr-15,RW-23,Balneario de Puerto Nuevo,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,<1,27.90,8.24,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Apr-15,RW-38,Muelle de Arecibo,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,373,25.50,7.9,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Apr-15,RW-39,Mar Chiquita,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,<1,28.50,8.11,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-15,RW-20A,Balneario El Escambrón,Route 1: Dorado - Loíza,Re-sampling,Parameter eliminated from the Program,<1,25.40,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-15,RW-21C,Balneario de Carolina,Route 1: Dorado - Loíza,Re-sampling,Parameter eliminated from the Program,20,26.50,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-15,RW-6,Balneario de Patillas,Route 2: Arroyo - Luquillo,Re-sampling,Parameter eliminated from the Program,<1,29.00,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-15,RW-33,Playita Rosada,Route 3: Lajas - Salinas,Re-sampling,Parameter eliminated from the Program,20,27.00,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-15,RW-22,Pico de Piedra,Route 5: Añasco - Aguadilla,Re-sampling,Parameter eliminated from the Program,10,26.60,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-15,RW-38,Muelle de Arecibo,Route: 6: Arecibo – Vega Alta ,Re-sampling,Parameter eliminated from the Program,63,28.20,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-10,Playa Santa,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,281,27.40,8.05,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-33,Playita Rosada,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,144,27.10,7.84,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-34,Playa del Hilton,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,10,28.50,8.08,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-35,Playa Jauca,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,20,29.70,8.12/8.14,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-36,Balneario de Salinas,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,<1,28.30,8.1,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-9,Caña Gorda,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,528,28.10,7.99,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-12B,Playa el Combate,Route 4: Cabo Rojo,Routine,Parameter eliminated from the Program,20,26.90,8.14,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-13,Balneario de Boquerón,Route 4: Cabo Rojo,Routine,Parameter eliminated from the Program,<1,27.90,8.11,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-14A,Playa Moja Casabe,Route 4: Cabo Rojo,Routine,Parameter eliminated from the Program,285,27.00,8.15,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-37,Villa Lamela,Route 4: Cabo Rojo,Routine,Parameter eliminated from the Program,697,27.90,8.09/8.09,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-8,Playa Buyé ,Route 4: Cabo Rojo,Routine,Parameter eliminated from the Program,98,27.90,8.05,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,Route 5: Añasco - Aguadilla,Routine,Parameter eliminated from the Program,31,27.40,8.76,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-16,Balneario Crash Boat,Route 5: Añasco - Aguadilla,Routine,Parameter eliminated from the Program,31,28.20,8.33/8.34,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-22,Pico de Piedra,Route 5: Añasco - Aguadilla,Routine,Parameter eliminated from the Program,<1,27.70,8.36,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,RW-5,Balneario de Rincón,Route 5: Añasco - Aguadilla,Routine,Parameter eliminated from the Program,265,27.20,8.32,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,52,26.60,8.1,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-19,Balneario Punta Salinas,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,10,27.20,8.14,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-20A,Balneario El Escambrón,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,<1,27.70,8.19,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-21C,Balneario de Carolina,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,10,28.10,8.18,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-25A,Playa Sixto Escobar,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,<1,27.30,8.2,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-26,Playita del Condado,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,10,27.80,8.23/8.22,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-27,Ocean Park,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,<1,27.30,8.21,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-28,Playa El Alambique,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,10,28.30,8.19,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-29,Vacía Talega,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,10,27.70,8.17,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-1A,Balneario La Monserrate,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,<1,28.50,8.22,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-2,Balneario Seven Seas,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,10,28.30,8.27,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-30,Playa Guayanés,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,20,28.30,8.23,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-31,Tropical Beach,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,30,28.20,4.23/4.23,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-32,Playa Azul,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,<1,28.60,8.22,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-4,Balneario Punta Santiago,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,31,28.00,8.29,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-6,Balneario de Patillas,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,30,27.20,8.29,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-7,Balneario Punta Guilarte,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,31,27.30,8.47,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,10,27.60,8.05/8.05,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-23,Balneario de Puerto Nuevo,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,31,27.00,8.07,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-38,Muelle de Arecibo,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,63,26.20,8.01,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-15,RW-39,Mar Chiquita,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,<1,26.50,8.12,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-15,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,Route 1: Dorado - Loíza,Re-sampling,Parameter eliminated from the Program,<1,29.00,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-15, RW-33,Playita Rosada,Route 3: Lajas - Salinas,Re-sampling,Parameter eliminated from the Program,52,28.80,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-15,RW-10,Playa Santa,Route 3: Lajas - Salinas,Re-sampling,Parameter eliminated from the Program,10,28.90,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-15,RW-9,Caña Gorda,Route 3: Lajas - Salinas,Re-sampling,Parameter eliminated from the Program,<1,28.90,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-15,RW-14A,Playa Moja Casabe,Route 4: Cabo Rojo,Re-sampling,Parameter eliminated from the Program,97,30.50,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-15,RW-37,Villa Lamela,Route 4: Cabo Rojo,Re-sampling,Parameter eliminated from the Program,<1,29.80,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-15,RW-8,Playa Buyé ,Route 4: Cabo Rojo,Re-sampling,Parameter eliminated from the Program,<1,28.80,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-15,RW-5,Balneario de Rincón,Route 5: Añasco - Aguadilla,Re-sampling,Parameter eliminated from the Program,<1,28.00,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Apr-15,RW-38,Muelle de Arecibo,Route: 6: Arecibo – Vega Alta ,Re-sampling,Parameter eliminated from the Program,<1,29.30,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-10,Playa Santa,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,355,28.50,8.1,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-33,Playita Rosada,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,10,28.00,8.04,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-34,Playa del Hilton,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,<1,28.50,8.23,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-35,Playa Jauca,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,<1,29.50,8.14/8.14,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-36,Balneario de Salinas,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,<1,28.90,8.26,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-9,Caña Gorda,Route 3: Lajas - Salinas,Routine,Parameter eliminated from the Program,10,28.50,8.14,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-12B,Playa el Combate,Route 4: Cabo Rojo,Routine,Parameter eliminated from the Program,10,30.00,8.08,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-13,Balneario de Boquerón,Route 4: Cabo Rojo,Routine,Parameter eliminated from the Program,<1,28.80,8.15,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-14A,Playa Moja Casabe,Route 4: Cabo Rojo,Routine,Parameter eliminated from the Program,10,29.30,8.05,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-37,Villa Lamela,Route 4: Cabo Rojo,Routine,Parameter eliminated from the Program,31,29.80,8.26/8.26,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-8,Playa Buyé ,Route 4: Cabo Rojo,Routine,Parameter eliminated from the Program,<1,28.90,8.09,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,Route 5: Añasco - Aguadilla,Routine,Parameter eliminated from the Program,10,27.80,8.04,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-16,Balneario Crash Boat,Route 5: Añasco - Aguadilla,Routine,Parameter eliminated from the Program,10,29.30,8.13/8.13,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-22,Pico de Piedra,Route 5: Añasco - Aguadilla,Routine,Parameter eliminated from the Program,<1,28.80,8.13,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-May-15,RW-5,Balneario de Rincón,Route 5: Añasco - Aguadilla,Routine,Parameter eliminated from the Program,<1,28.70,8.07,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,10,26.80,8.15,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-19,Balneario Punta Salinas,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,<1,27.20,8.23,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-20A,Balneario El Escambrón,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,<1,27.40,8.2,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-21C,Balneario de Carolina,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,<1,28.00,8.28,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-25A,Playa Sixto Escobar,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,<1,27.50,8.26,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-26,Playita del Condado,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,<1,28.20,8.24/8.24,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-27,Ocean Park,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,10,27.90,8.25,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-28,Playa El Alambique,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,<1,27.90,8.29,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-29,Vacía Talega,Route 1: Dorado - Loíza,Routine,Parameter eliminated from the Program,10,29.00,8.22,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-1A,Balneario La Monserrate,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,<1,28.40,8.09,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-2,Balneario Seven Seas,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,<1,28.80,8.1,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-30,Playa Guayanés,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,20,28.80,8.08,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-31,Tropical Beach,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,75,29.20,7.88/7.88,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-32,Playa Azul,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,<1,28.50,8.13,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-4,Balneario Punta Santiago,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,20,29.00,8.05,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-6,Balneario de Patillas,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,31,27.70,8.03,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-7,Balneario Punta Guilarte,Route 2: Arroyo - Luquillo,Routine,Parameter eliminated from the Program,10,27.70,8.01,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,<1,28.60,8.16/8.15,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-23,Balneario de Puerto Nuevo,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,<1,28.40,8.12,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-38,Muelle de Arecibo,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,<1,28.40,8.16,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-15,RW-39,Mar Chiquita,Route: 6: Arecibo – Vega Alta ,Routine,Parameter eliminated from the Program,<1,27.90,8.17,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-May-15,RW-31,Tropical Beach,Route 2: Arroyo - Luquillo,Re-sampling,Parameter eliminated from the Program,473,27.30,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
