"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","ALTERNATIVE_NAME","ALTERNATIVE_NAME_TYPE"
"110011794647","TRIS","00625THCLRCARR7","CLOROX MANUFACTURING CO OF PUERTO R ICO INC.","PROGRAM NAME"
"110011794647","RMP","100000079559","CLOROX MANUFACTURING COMPANY OF PUERTO RICO, INC.","PROGRAM NAME"
"110011794647","AIR","PR0000007202500127","CLOROX MANUFACTURING COMPANY OF PR","PROGRAM NAME"
"110011794647","BR","PRD090473398","CLOROX MANUFACTURING COMPANY OF PR","PROGRAM NAME"
"110011794647","TSCA","TSCA9478","CLOROX MANUFACTURING COMPANY OF PUERTO RICO, INC","PROGRAM NAME"
"110011794647","SEMS","PRD090473398","CLOROX COMPANY OF PUERTO RICO, THE","PROGRAM NAME"
"110011794647","EIS","7114711","CLOROX CO  OF PUERTO RICO","PROGRAM NAME"
"110011794647","NPDES","PRR053106","CLOROX MANUFACTURING COMPANY OF PUERTO RICO","PROGRAM NAME"
"110011794647","NCDB","I02#19890927PR001 3","CLOROX DE PR, INC","PROGRAM NAME"
"110011794647","TRIS","00625THCLRCARR7","CLOROX CO. OF PUERTO RICO","PRIMARY"
"110011794647","SSTS","005813PR001","CLOROX MANUFACTURING COMPANY OF PUERTO RICO, INC.","PROGRAM NAME"
"110011794656","NCDB","I02#19890929PR001 1","LUIS ACOSTA, INC","PROGRAM NAME"
"110011794665","NCDB","I02#19890929PR001 2","PUERTO RICO TELEPHONE CO","PROGRAM NAME"
"110011797724","NCDB","D02#PCB-89-0301","PR AQUEDUCT & SEWER AUTHORITY (PRASA)","PROGRAM NAME"
"110011797751","NCDB","D02#PCB-91-0309","PR PUBLIC BUILDINGS AUTHORITY (CAGUAS CT","PROGRAM NAME"
"110011797760","NCDB","D02#PCB-91-0310","ARECIBO HEALTH CENTER, PR DEPT HEALTH","PROGRAM NAME"
"110011902922","NCDB","I02#199208254632  2","ALONSO & CARUS IRON WORKS, INC","PROGRAM NAME"
"110011902922","NCDB","I02#19920825A2002 2","ALONSO & CARUS IRON WORKS, INC","PROGRAM NAME"
"110011902922","RCRAINFO","PRR000015339","ALONSO & CARUS IRON WORKS INC","PROGRAM NAME"
"110011902959","NCDB","I02#19920825A2001 2","ESTAMPADOS DEPORTIVOS, INC","PROGRAM NAME"
"110011902959","NCDB","I02#199208250587  2","ESTAMPADOS DEPORTIVOS","PROGRAM NAME"
"110011902959","NCDB","I02#200003170003  2","ESTAMPADOS DEPORTIVOS","PROGRAM NAME"
"110011902995","NCDB","I02#19920825A2002 1","CENTRAL CARTON CORP","PROGRAM NAME"
"110011902995","NCDB","I02#199208254632  1","CENTRAL CARTON CORP","PROGRAM NAME"
"110011903011","NCDB","I02#19920826A2002 1","THE PLACO COMPANY OF PUERTO RICO","PRIMARY"
"110011903011","NCDB","I02#199208264632  1","THE PLACO COMPANY OF PUERTO RICO","PRIMARY"
"110011903039","NCDB","I02#19920827A2001 2","CARIBE FURNITURE MFG","PRIMARY"
"110011903039","TRIS","00953CRBFRHWY86","CARIBE FURNITURE MFG. INC.","PRIMARY"
"110011903039","NCDB","I02#19920827PR003 2","CARIBE FURNITURE MFG, INC","PROGRAM NAME"
"110011903039","TRIS","00953CRBFRHWY86","CARIBE FURNITURE MANUFACTURING INC","PROGRAM NAME"
"110011903048","NCDB","I02#199208274632  1","FOAM PACK, INC","PROGRAM NAME"
"110011903048","NCDB","I02#19920827A2002 1","FOAM PACK, INC","PROGRAM NAME"
"110011903093","ICIS","1800056145","PERFORMANCE CHEMICALS, CO","PROGRAM NAME"
"110011903093","NCDB","I02#199208274632  2","PERFORMANCE CHEMICALS, CO","PROGRAM NAME"
"110011903093","NCDB","I02#19920827A2002 2","PERFORMANCE CHEMICALS, INC","PROGRAM NAME"
"110011903093","RCRAINFO","PRN008021552","PERFORMANCE CHEMICAL","PROGRAM NAME"
"110011903137","NCDB","I02#199208284632  2","CARTONERA NACIONAL, INC","PROGRAM NAME"
"110011903137","NCDB","I02#199208284632  1","PACKAGING UNLIMITED, INC","PROGRAM NAME"
"110011903262","NCDB","I02#199202032774  1","PREPA (MONACILLOS)","PROGRAM NAME"
"110011903262","NCDB","I02#2000121514684 2","PREPA (MONACILLOS)","PROGRAM NAME"
"110011903495","NCDB","I02#19910607PR001 2","BOLERO LINGERIE CORP","PROGRAM NAME"
"110011903501","NCDB","I02#19910607PR003 3","DRG MEDICAL PACKAGING-CARIBE, INC","PROGRAM NAME"
"110011903574","NCDB","I02#19910612PR001 4","S. KLEIN OF PUERTO RICO, INC","PROGRAM NAME"
"110011903583","NCDB","I02#19910612PR003 3","INDUSTRIAL AGUILA, INC","PROGRAM NAME"
"110011903798","NCDB","I02#19891212PR001 1","ROSTONE DE PUERTO RICO","PROGRAM NAME"
"110011903869","NCDB","I02#19891220PR001 1","ALMACENES AWNING","PROGRAM NAME"
"110011903896","NCDB","I02#19890222PR001 1","SPLENDOFORM","PROGRAM NAME"
"110011903903","NCDB","I02#19890222PR002 1","LADY BLANCHE","PROGRAM NAME"
"110011903912","NCDB","I02#19890227PR001 1","B FERNANDEZ & HERMANOS, INC","PROGRAM NAME"
"110011903921","NCDB","I02#19890227PR002 1","REVLON","PROGRAM NAME"
"110011903958","NCDB","I02#19890228PR001 1","MUEBLERIA MENDOZA","PROGRAM NAME"
"110011903967","NCDB","I02#19890228PR002 1","MIRAM CARIBE","PROGRAM NAME"
"110011904047","NCDB","I02#19871116PR001 1","LAUSELL ALUMINUM II","PROGRAM NAME"
"110011904109","NCDB","I02#19871116PR001 2","INTERAMERICAN UNIVERSITY","PROGRAM NAME"
"110011904127","NCDB","I02#19871202PR002 1","FORTIFLEX, INC","PROGRAM NAME"
"110011904145","NCDB","I02#19871209PR001 1","VERTEDERO DE CAROLINA","PROGRAM NAME"
"110011904190","NCDB","I02#19930914PR003 3","MASTER AGGREGATES","PROGRAM NAME"
"110011904190","NCDB","I02#19871214PR002 1","EMPRESAS MASTER-MASTER AGGREGATES","PROGRAM NAME"
"110011904190","NCDB","I02#19930914PR003 1","MASTER PRODUCTS","PROGRAM NAME"
"110011904190","NCDB","I02#19871214PR001 1","EMPRESAS MASTER-MASTER PRODUCTS","PROGRAM NAME"
"110011904190","NCDB","I02#19930914PR003 2","MASTER CONCRETE CORP","PROGRAM NAME"
"110011904190","RCRAINFO","PRD987375557","MASTER PRODUCTS CORP","PROGRAM NAME"
"110011904207","NCDB","I02#19871215PR001 1","INTERSTATE UNIFORM OF PR","PROGRAM NAME"
"110011904225","NCDB","I02#19871215PR001 2","CCE OF PR","PROGRAM NAME"
"110011904225","NCDB","I02#19871215PR002 1","GIBSON ELECTRIC OF PR","PROGRAM NAME"
"110011904323","NCDB","I02#19871124PR001 1","LONGINES WITTNAUER/LWW DIV","PROGRAM NAME"
"110011912591","NCDB","I02#199803160002  1","PUERTO RICO PORTS AUTHORITY-LUIS MUNOZ I","PROGRAM NAME"
"110011912591","NCDB","D02#T-02-2001-9301","PUERTO RICO PORTS AUTHORITY","PROGRAM NAME"
"110011912608","TRIS","00724RCHMNSTATE","GULP CHEMICAL CORP.","MAILING NAME"
"110011912608","ICIS","18741","GULF CHEMICAL CORP","PROGRAM NAME"
"110011912608","NCDB","I02#199909150003  1","GULF CHEMICAL CORP","PROGRAM NAME"
"110011912608","NCDB","D02#T-02-2001-9302","GULF CHEMICAL CORP","PROGRAM NAME"
"110011912608","TRIS","00724RCHMNSTATE","GULF CHEMICAL CORP","PROGRAM NAME"
"110011912626","NCDB","D02#T-02-2001-9305","PUERTO RICO TOURISM CO","PROGRAM NAME"
"110011912733","NCDB","D02#PCB-88-0310","POSADAS DE PUERTO RICO","PROGRAM NAME"
"110011912733","NCDB","I02#19870212PR001 1","POSADAS DE PUERTO RICO","PROGRAM NAME"
"110011913091","NCDB","D02#ASB-93-0306","EMEAL BLACKMAN (ARCHDIOCESE OF SAN JUAN)","PROGRAM NAME"
"110011933391","NCDB","I02#1995120710770 1","NAVIERAS NPR, INC","PROGRAM NAME"
"110011933612","RCRAINFO","PRD131446007","MOLEX CARIBE INC","PROGRAM NAME"
"110011933612","NCDB","I02#199608220001  1","MOLEX CARIBE, INC","PROGRAM NAME"
"110011933881","NCDB","I02#1996041710901 1","CONTOURS CORP","PROGRAM NAME"
"110011933890","NCDB","I02#1996041710901 2","MOLDERS, INC","PROGRAM NAME"
"110011933934","NCDB","I02#1995120710770 2","CROWLEY MARITIME CORP","PROGRAM NAME"
"110011934069","TRIS","00632PRTRCROAD8","LINDE GAS PR INC.","PROGRAM NAME"
"110011934069","NCDB","I02#199701300002  1","AGA PUERTO RICO CORP","PROGRAM NAME"
"110011934069","ICIS","32150","LIQUID AIR PUERTO RICO","PROGRAM NAME"
"110011934069","EIS","6958911","AGA PUERTO RICO CORP","PROGRAM NAME"
"110011934069","NPDES","PR0001325","LINDE GAS PUERTO RICO, INC.","PROGRAM NAME"
"110011934069","ICIS","5870529","AGA PUERTO RICO CORP.","PROGRAM NAME"
"110011934069","TSCA","TSCA7795","LINDE GAS PR INC.","PROGRAM NAME"
"110011934069","TSCA","100606848","LINDE GAS PUERTO RICO, INC. - CATANO","PROGRAM NAME"
"110011934069","RMP","100000055432","LINDE GAS PUERTO RICO INC - CATAÑO","PROGRAM NAME"
"110011934078","NCDB","I02#199702040001  1","UNION CAMP PUERTO RICO","PROGRAM NAME"
"110011934087","NCDB","I02#199702040002  1","BLOQUES CARMEIO","PROGRAM NAME"
"110011934130","NCDB","I02#199702110001  1","CADIERNO CORP","PROGRAM NAME"
"110011934149","NCDB","I02#199702110001  2","INTERACTIVE SYSTEMS INC (CENTRO DE COMPU","PROGRAM NAME"
"110011934158","NCDB","I02#199702110002  1","PLAZA PROVISION CO","PROGRAM NAME"
"110011934194","NCDB","I02#199702190002  1","CAFE RICO, INC","PROGRAM NAME"
"110011934238","NCDB","I02#199702200002  1","GENERAL ELECTRIC POWER PROTECTION OF PR","PROGRAM NAME"
"110011934265","NCDB","I02#199612040001  1","FLEXIBLE PACKAGING GROUP","PROGRAM NAME"
"110011934274","NCDB","I02#199612040002  1","GONZALEZ TIGERA WAREHOUSSE","PROGRAM NAME"
"110011934292","NCDB","I02#199611130001  1","CRITERION METALS OF PR, INC","PROGRAM NAME"
"110011934309","NCDB","I02#199611130002  1","CENTRO GRAFICO DEL CARIBE, INC","PROGRAM NAME"
"110011934318","NCDB","I02#199611140001  1","PAN PEPIN, INC","PROGRAM NAME"
"110011934354","NCDB","I02#199611200001  1","BALI FOUNDATIONS, INC","PROGRAM NAME"
"110011934363","NCDB","I02#199611200002  1","BETTEROADS ASPHALT CORP","PROGRAM NAME"
"110011934381","NCDB","I02#199611210001  1","FAMILY DEPARTMENT-RIO PIEDRAS 4","PROGRAM NAME"
"110011934489","NCDB","I02#2001080220162 1","ALRUSS EXTRUSION & FINISHING CORP","PROGRAM NAME"
"110011934489","NCDB","I02#199610310001  1","ALRUSS EXTRUSION AND FINISHING CORP","PROGRAM NAME"
"110011934489","RCRAINFO","PRD000692871","ALMEG EXTRUSION CO","PROGRAM NAME"
"110011934498","NCDB","I02#199610310002  1","SUPERIOR PAINT","PROGRAM NAME"
"110011934540","NCDB","I02#199611070001  1","PRAICO","PROGRAM NAME"
"110011934648","NCDB","I02#199702250001  1","ROGER ELECTRIC CO, INC","PROGRAM NAME"
"110011934657","NCDB","I02#199702250002  1","B FERNANDEZ & HERMONOS, INC","PROGRAM NAME"
"110011934737","NCDB","I02#199703060001  1","FERRETERIA ABRAHAM,INC","PROGRAM NAME"
"110011934746","NCDB","I02#199703060002  1","WYETH-AVERST LABORATORIES","PROGRAM NAME"
"110011934746","RCRAINFO","PRR000011635","WYETH-AYERST LABS PR INC","PROGRAM NAME"
"110011934755","NCDB","I02#199703120002  1","KRESS STORES OF PR","PROGRAM NAME"
"110011934808","NCDB","I02#199701280001  1","LA MALARIA PUMPING STATION","PROGRAM NAME"
"110011934817","NCDB","I02#199701280002  1","JUANA MATOS PUMPING STATION","PROGRAM NAME"
"110011934862","NCDB","I02#199701300001  1","ATLANTIC PIPE CORP","PROGRAM NAME"
"110011934862","RCRAINFO","PRD090084922","ATLANTIC PIPE CORP","PROGRAM NAME"
"110011934871","RCRAINFO","PRD987381019","BROWNING FERRIS INDUSTRIAL OF PR","PROGRAM NAME"
"110011934871","NCDB","I02#199701300001  2","BROWNING FERRIS INDUSTRIES OF PR, INC","PROGRAM NAME"
"110011934880","NCDB","I02#199706240001  1","DROGUERIA CENTRAL, INC","PROGRAM NAME"
"110011934979","NCDB","I02#199707140002  1","PRASA-ROUND HILLS LOT","PROGRAM NAME"
"110011935022","NCDB","I02#199707170002  1","PREPA (BAYAMON TRANSMISSION CENTER)","PROGRAM NAME"
"110011935031","RCRAINFO","PRD090531104","CARIBE GE POWER BREAKERS INC","PRIMARY"
"110011935031","NCDB","I02#199707230002  1","CARIBE GE POWER BREAKERS INTERNATIONAL C","PROGRAM NAME"
"110011935031","TRIS","00764CRBGPSTRD6","CARIBE GE POWER BREAKER INC.","PRIMARY"
"110011935031","EIS","15512911","GE INDUSTRIAL OF PR, LLC VEGA BAJA","PROGRAM NAME"
"110011935031","TRIS","00764CRBGPSTRD6","GE INDUSTRIAL OF PR LLC","PROGRAM NAME"
"110011935031","EIS","15512911","CARIBE GE INTERNATIONAL OF PR","MERGED SITE NAME"
"110011935068","NCDB","I02#199705220001  1","NATIONAL LUMBER & HARDWARE","PROGRAM NAME"
"110011935077","NCDB","I02#199705220002  1","CENTRO JUDICIAL DE CAROLINA (OFFICINAS C","PROGRAM NAME"
"110011935086","NCDB","I02#19890906PR001 1","PUEBLO INTL - DISTRIBUTION CENTER","PROGRAM NAME"
"110011935086","NCDB","I02#199705230002  1","PUEBLO INTERNATIONAL","PROGRAM NAME"
"110011935102","NCDB","I02#199705290001  1","SECURITY PLASTICS CARIBE, INC","PROGRAM NAME"
"110011935102","NCDB","I02#19940920PR003 2","SECURITY PLASTICS CARIBE, INC","PROGRAM NAME"
"110011935166","NCDB","I02#199704160002  1","ABBOTT LABORATORIES, PR OPERATIONS","PROGRAM NAME"
"110011935175","NCDB","I02#199704220001  1","JESUS T PENERO BUILDING (CAROLINA MUNICI","PROGRAM NAME"
"110011935184","NCDB","I02#199704220002  1","INTERNATIONAL TEXTILE PRODUCTS","PROGRAM NAME"
"110011935228","NCDB","I02#199705200001  1","EL COMANDANTE OPERATING CO","PROGRAM NAME"
"110011935237","NCDB","I02#199705200001  2","CENTRO PLAZA (PLAZA GIGANTE-CAROLINA)","PROGRAM NAME"
"110011935273","NCDB","I02#199703190001  1","E Q K PLAZA CAROLINA LP-SP","PROGRAM NAME"
"110011935282","NCDB","I02#199703190002  1","COLEGIO UNIVERSITARIO DEL ESTE","PROGRAM NAME"
"110011935326","NCDB","I02#199703250002  1","MUEBLERIAS MENDOZA","PROGRAM NAME"
"110011935433","NCDB","I02#199708010001  1","CONDOMINIUM EL MONTE NORTE","PROGRAM NAME"
"110011935442","NCDB","I02#199708010001  2","CONDOMINIO EL MONTE SUR","PROGRAM NAME"
"110011935479","NCDB","I02#199708050001  1","PLAYTEX DORADO CORP","PROGRAM NAME"
"110011935488","NCDB","I02#199708050002  1","FILETTE FOODS, INC","PROGRAM NAME"
"110011935512","NCDB","I02#199708070001  1","PLAYTEX APPAREL, INC","PROGRAM NAME"
"110011935521","NCDB","I02#199708070002  1","FORTIFLEX, INC","PROGRAM NAME"
"110011935567","NCDB","I02#199708140001  1","ALLTRISTA UNIMARK INC","PROGRAM NAME"
"110011935601","NCDB","I02#199708190001  1","EASTPAK","PROGRAM NAME"
"110011935665","NCDB","I02#199712050001  1","LA CRUZ AZUL DE PR","PROGRAM NAME"
"110011935674","NCDB","I02#199712050002  2","FOAM PACK, INC","PROGRAM NAME"
"110011935683","ICIS","1400004463","SAM'S CLUB 6543","PROGRAM NAME"
"110011935683","NCDB","I02#199712080001  1","SAM'S CLUB 6543","PROGRAM NAME"
"110011935692","ICIS","1400003611","WAL-MART INTERNATIONAL PR, INC","PROGRAM NAME"
"110011935692","NCDB","I02#199712080002  1","WAL-MART INTERNATIONAL PR, INC","PROGRAM NAME"
"110011935816","NCDB","I02#199710070002  1","PUEBLO XTRA INTERNATIONAL","PROGRAM NAME"
"110011935889","ICIS","40352","PUERTO RICO PORTS AUTH","PROGRAM NAME"
"110011935889","NCDB","I02#199710080001  1","PUERTO RICO PORTS AUTHORITY","PROGRAM NAME"
"110011935889","NCDB","I02#1998031615503 1","THE PUERTO RICO PORTS AUTHORITY","PRIMARY"
"110011935932","NCDB","I02#199710300002  1","IMPORTADORA COLUMBIA DE PR, INC","PROGRAM NAME"
"110011936165","NCDB","I02#199709190001  1","BANCO POPULAR, OPERATIONS CENTER","PROGRAM NAME"
"110011936174","NCDB","I02#199709190002  1","CITIBANK, NA","PROGRAM NAME"
"110011936192","NCDB","I02#199709250001  1","VEGA ALTA MEAT PACKING","PROGRAM NAME"
"110011936227","NCDB","I02#199709300001  1","DYNACAST PUERTO RICO, INC","PROGRAM NAME"
"110011936263","NCDB","I02#199806160001  1","SKW BIOSYSTEMS","PROGRAM NAME"
"110011936423","NCDB","I02#199805140001  2","INDUSTRIAS VASALLO","PROGRAM NAME"
"110011936520","NCDB","I02#199805280001  1","PONCE CASH & CARRY","PROGRAM NAME"
"110011936673","NCDB","I02#199910190003  2","MATOSANTOS COMMERCIAL CORP","PROGRAM NAME"
"110011936673","NCDB","I02#199804300002  2","MATOSANTOS COMMERCIAL CORP","PROGRAM NAME"
"110011936708","NCDB","I02#199805010001  1","VILLA PRADES FACILITY(FORMER PEPSI)","PROGRAM NAME"
"110011936806","NCDB","I02#199804280001  2","419 PONCE DE LEON, INC","PROGRAM NAME"
"110011936824","NCDB","I02#199804280002  2","BANCO POPULAR DE PUERTO RICO AT TRES MON","PROGRAM NAME"
"110011936842","NCDB","I02#199805080001  2","CENTRO DE BELLAS ARTES DE GUAVNABOI(ALEJ","PROGRAM NAME"
"110011936851","NCDB","I02#199805080002  1","CONDADO PLAZA HOTEL & CASINO","PROGRAM NAME"
"110011936888","RCRAINFO","PRD987379153","BANPONCE HATO REY TOWER","PROGRAM NAME"
"110011936888","NCDB","I02#199805130001  1","HATO REY TOWER (FORMER BANCO DE PONCE)","PROGRAM NAME"
"110011937235","NCDB","I02#199803060002  1","INDUSTRIAL EQUIPMENT REPAIR, INC","PROGRAM NAME"
"110011937324","ICIS","32333","CORPORATION AZUCARERA DE PR","PROGRAM NAME"
"110011937324","ICIS","32333","CORPORACION AZUCARERA (CENTRAL ROIG)","PRIMARY"
"110011937324","NCDB","I02#199801140002  1","CORPORACION AZUCARERA (CENTRAL ROIG)","PROGRAM NAME"
"110011937388","NCDB","I02#199801270002  1","FLEXO RICO IMPRESOS","PROGRAM NAME"
"110011938564","NCDB","I02#200006190003  1","STAR COM PUERTO RICO","PROGRAM NAME"
"110011938635","NCDB","I02#200005030005  1","COACH","PROGRAM NAME"
"110011938671","NCDB","I02#200005110005  1","PLAZA DEL NORTE","PROGRAM NAME"
"110011938724","NCDB","I02#200005250003  1","CELSO ROSSY (FACILITY OWNER)","PROGRAM NAME"
"110011939019","NCDB","I02#200002110003  1","CONDOMINIUM PLAZA 20","PROGRAM NAME"
"110011939019","NCDB","I02#200103050003  1","CONDOMINIUM PLAZA 20","PROGRAM NAME"
"110011939019","NCDB","D02#T-02-2001-9304","CONDOMINIUM PLAZA 20","PROGRAM NAME"
"110011939019","ICIS","24916","CONDOMINIUM PLAZA 20","PROGRAM NAME"
"110011939037","NCDB","I02#200002160003  1","ERICA INTERNATIONAL CORP","PROGRAM NAME"
"110011939411","NCDB","I02#199910260003  1","MUNICIPIO DE GUAYNABO-PROYECTO RIBERAS D","PROGRAM NAME"
"110011939420","NCDB","I02#199703040001  1","INTERNATIONAL LONGSHOREMENS ASSOCIATION","PROGRAM NAME"
"110011939420","NCDB","I02#199910260003  2","ROYALTY FUND-ILA","PROGRAM NAME"
"110011939420","NCDB","I02#200002080003  1","ROYALTY FUND-ILA","PROGRAM NAME"
"110011939475","NCDB","I02#199911030003  1","HOTEL CARIBE HILTON","PROGRAM NAME"
"110011939518","NCDB","I02#199911050003  3","ABLE MANUFACTURING CORP","PROGRAM NAME"
"110011939527","NCDB","I02#199911080003  2","PRO-DATA SERVICE, INC","PROGRAM NAME"
"110011939554","NCDB","I02#199911220003  1","APRICOT MANUFACTURING","PROGRAM NAME"
"110011939643","NCDB","I02#2000092714684 1","PEST CONTROL SUPPLIES, INC","PROGRAM NAME"
"110011939661","NCDB","I02#200010190003  1","MRS ILUMINADA LOPEZ VELAZQUEZ","PROGRAM NAME"
"110011939803","NCDB","I02#2000081516786 1","CHAMPION PETROLEUM, INC","PROGRAM NAME"
"110011939812","NCDB","I02#2000081516786 2","SAN JUAN OIL CORP","PROGRAM NAME"
"110011939830","NCDB","I02#2000081616786 1","NATIONAL BUILDING MAINTENANCE CO, INC","PROGRAM NAME"
"110011939876","NCDB","I02#2000081816786 1","MIC CHEMICALS","PROGRAM NAME"
"110011940953","NCDB","I02#199607110001  2","BORINQUEN TOWERS","PROGRAM NAME"
"110011941006","NCDB","I02#199607180001  1","KENT METERS, INC","PROGRAM NAME"
"110011941015","RCRAINFO","PRD090128976","ISABELA SHOE CORP","PROGRAM NAME"
"110011941015","NCDB","I02#199607180001  2","ISABELA SHOE CORP","PROGRAM NAME"
"110011941042","NCDB","I02#199607230001  1","CEMI MUEBLES, INC","PROGRAM NAME"
"110011941104","NCDB","I02#199608060002  1","KINETIC SYSTEMS CARIBE, INC","PROGRAM NAME"
"110011941364","NCDB","I02#199610080002  2","PAN AM SHOE CO","PROGRAM NAME"
"110011941391","NCDB","I02#199610090002  2","HANES MENSWEAR, INC","PROGRAM NAME"
"110011941499","NCDB","I02#199804140001  1","COOPERATIVA DE SEGUROS MULTIPLES DE PR","PROGRAM NAME"
"110011941505","NCDB","I02#199804140002  1","COOPERATIVA DE SEQUROS DE VIDA DE PR","PROGRAM NAME"
"110011941532","NCDB","I02#199804160002  1","MARVEL SPECIALTIES, INC","PROGRAM NAME"
"110011941587","NCDB","I02#199910140003  1","LORD ELECTRIC COMPANY OF PR, INC","PROGRAM NAME"
"110011941587","NCDB","I02#199804270002  1","LORD ELECTRIC COMPANY OF PR, INC","PROGRAM NAME"
"110011941603","NCDB","I02#199804280001  1","UNIVERSIDAD INTERAMERICANA DE PR","PROGRAM NAME"
"110011941701","NCDB","I02#199808180002  1","ASDA (MOLINOS DE ARROZ)","PROGRAM NAME"
"110011941925","NCDB","I02#200003080005  3","BANCO POPULAR DE PUERTO RICO (CENTRO DE","PROGRAM NAME"
"110011941989","NCDB","I02#199801210001  1","VALCOR - SAMCOR","PROGRAM NAME"
"110011941989","ICIS","3400005840","VALCOR SAMCOR","PROGRAM NAME"
"110011941989","NCDB","I02#200003160003  2","VALCOR SAMCOR","PROGRAM NAME"
"110011942078","NCDB","I02#200003280003  1","HANES MENSWEAR, INC","PROGRAM NAME"
"110011942121","NCDB","I02#200004110005  1","MASTER MIX OF PUERTO RICO, INC","PROGRAM NAME"
"110011942531","NCDB","I02#2000121414684 1","CENTRAL TERMOELECTRICA COSTA AZUL","PROGRAM NAME"
"110012141805","E-GGRT","1005310","AES - PUERTO RICO COGENERATION PLANT","PROGRAM NAME"
"110012141805","CEDRI","CEDRI81961","AES - PUERTO RICO COGENERATION PLANT","PROGRAM NAME"
"110012141805","NPDES","PRR05BL65","AES PUERTO RICO, L.P.","PROGRAM NAME"
"110012141805","CAMDBS","880102","AES PUERTO RICO, LP","PROGRAM NAME"
"110012141805","AIRS/AFS","7205700056","AES PUERTO RICO COGENERATION PLANT","PROGRAM NAME"
"110012141805","EIS","7128511","AES PUERTO RICO COGENERATION PLANT","PROGRAM NAME"
"110012141805","RCRAINFO","PRR000011965","A E S PUERTO RICO TOTAL ENERGY PLANT","PRIMARY"
"110012141805","NPDES","PRU020663","AES PUERTO RICO, L.P.","PROGRAM NAME"
"110012141805","NPDES","PRR053093","AES PUERTO RICO, L.P.","PROGRAM NAME"
"110012141805","NPDES","PRR12A435","AES PUERTO RICO, L.P.","PROGRAM NAME"
"110012141805","TSCA","100604405","AES - PUERTO RICO COGENERATION PLANT","PROGRAM NAME"
"110012141805","RMP","100000177845","AES PUERTO RICO,LP","PROGRAM NAME"
"110012141805","AIR","PR0000007205700056","AES PUERTO RICO, LP","PROGRAM NAME"
"110012141805","TRIS","00785SPRTRKM142","AES PUERTO RICO LP","PROGRAM NAME"
"110012141805","TSCA","TSCA9001","AES - PUERTO RICO COGENERATION PLANT","PROGRAM NAME"
"110012141805","ICIS","600035876","AES PUERTO RICO LP","PROGRAM NAME"
"110012141805","RBLC","23253","COGENERATION PLANT (AES-PRCP)","PROGRAM NAME"
"110012163434","AIRS/AFS","7203500017","CANTERA EL TORITO","PROGRAM NAME"
"110012163434","AIR","PR0000007203500017","CANTERA EL TORITO","PROGRAM NAME"
"110012163452","AIR","PR0000007211300048","PONCE CATHOLIC UNIVERSITY","PROGRAM NAME"
"110012163452","AIRS/AFS","7211300048","PONCE CATHOLIC UNIVERSITY","PROGRAM NAME"
"110012163470","AIR","PR0000007214300014","LAS ORQUIDEAS","PROGRAM NAME"
"110012163470","AIRS/AFS","7214300014","LAS ORQUIDEAS","PROGRAM NAME"
"110012163489","AIRS/AFS","7202500072","CMM LAUNDRY","PROGRAM NAME"
"110012163489","AIR","PR0000007202500072","CMM LAUNDRY","PROGRAM NAME"
"110012163513","AIR","PR0000007207300009","ARENERO COLLORES INC.","PROGRAM NAME"
"110012163513","AIRS/AFS","7207300009","ARENERO COLLORES INC.","PROGRAM NAME"
"110012163559","AIR","PR0000007201300093","FUNERAL LA SANTA CRUZ","PROGRAM NAME"
"110012163559","AIRS/AFS","7201300093","FUNERAL LA SANTA CRUZ","PROGRAM NAME"
"110012163577","AIR","PR0000007203100253","LAUNDRY MI FAVORITO","PROGRAM NAME"
"110012163577","AIRS/AFS","7203100253","LAUNDRY MI FAVORITO","PROGRAM NAME"
"110012220159","RCRAINFO","PRR000014464","AGRICULTURE EXPERIMENTAL STATION","PROGRAM NAME"
"110012220168","RCRAINFO","PRR000014472","FOOD TECHNOLOGY LAB & RUM PILOT PLT","PROGRAM NAME"
"110012220177","RCRAINFO","PRR000014480","R & C TECHNOLOGY INC","PROGRAM NAME"
"110012220186","RCRAINFO","PRR000014498","SAN JUAN INTERNATIONAL TERMINAL","PROGRAM NAME"
"110012220195","RCRAINFO","PRR000014506","EMPRESAS RIOS","PROGRAM NAME"
"110012220202","RCRAINFO","PRR000014514","PRASA - SABANA GRANDE FILTER PLT","PROGRAM NAME"
"110012220211","RCRAINFO","PRR000014522","HUMACAO MECHANICAL SHOP","PROGRAM NAME"
"110012220220","RCRAINFO","PRR000014530","HANES MENSWEAR INC - NARROW FABRICS","PROGRAM NAME"
"110012220239","RCRAINFO","PRR000014548","CENTRAL WASTE SERVICES INC","PROGRAM NAME"
"110012220248","RCRAINFO","PRR000014555","PR PUBLIC HOUSING ADMIN PUERTO REAL","PROGRAM NAME"
"110012220257","RCRAINFO","PRR000014563","PR PUBLIC HOUSING ADMIN VILLA NAVARRO","PROGRAM NAME"
"110012220266","RCRAINFO","PRR000014571","SAN LORENZO AUTO REPAIR","PROGRAM NAME"
"110012220275","RCRAINFO","PRR000014589","RADIOLOGY INST IMAGING CENTER","PROGRAM NAME"
"110012220284","RCRAINFO","PRR000014597","ABANICO SERVICE STATION","PROGRAM NAME"
"110012220284","ICIS","2600031973","ABANICO SERVICE STATION","PROGRAM NAME"
"110012220293","RCRAINFO","PRR000014605","ARCADIO RIVERA SERVICE STATION","PROGRAM NAME"
