Date,Beach ID,Beach Name,Latitude,Longitude,Sampling Route,Sampling Type,"Enterococcus
 (colonies/100 mL)","Temperature
(°C)",pH ,Observations
2017-03-28,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,28.2,8.11/8.13,
2017-03-28,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,,,,,10,26.5,7.55,
2017-03-28,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,62,27.5,7.79,
2017-03-28,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,62,27.9,7.85,
2017-03-28,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,20,27.8,7.90,
2017-03-28,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,20,27.9,7.92/7.97,
2017-03-28,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,10,27.6,7.96,
2017-03-28,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,10,26.7,8.00,
2017-03-28,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,52,26.8,8.08,
2017-03-28,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,10,26.8,8.06,
2017-03-28,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,10,27.4,8.26,
2017-03-28,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,20,27.1,8.23,
2017-03-28,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,61,27.1,8.30,
2017-03-28,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,10,27.8,8.35,
2017-03-28,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,10,28.2,8.29/8.29,
2017-03-28,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,27.6,8.31,
2017-03-28,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,10,27.2,8.32,
2017-03-28,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,27.3,8.30,
2017-03-28,RW-3B,Playa Flamenco,,,Culebra ,Routine,10,26.6,7.05/7.12,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-04-03,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,31,27.9,7.75,
2017-04-03,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,10,27.8,8.13,
2017-04-03,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,10,27.2,8.05,
2017-04-03,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,10,27.7,8.09/8.12,
2017-04-04,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,26.8,8.19,
2017-04-04,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,10,27.0,8.31,
2017-04-04,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,28.4,8.34,
2017-04-04,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,20,28.1,8.31,
2017-04-04,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,20,29.6,8.24/8.24,
2017-04-04,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,28.3,8.24,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-04-04,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,10,28.5,8.10,
2017-04-04,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,10,29.2,8.09,
2017-04-04,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,10,28.9,8.18,
2017-04-04,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,309,29.3,8.16/8.11,
2017-04-05,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,86,25.9,8.14,
2017-04-05,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,10,26.1,8.16,
2017-04-05,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,20,26.5,8.12,
2017-04-05,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,26.5,8.15/8.15,
2017-04-05,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,31,26.6,8.15,
2017-04-05,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,10,26.9,7.83,
2017-04-05,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,206,27.5,8.16,
2017-04-05,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,20,28.5,8.17,
2017-04-05,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,976,28.3,8.27/8.28,
2017-04-05,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,31,26.9,8.24,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-04-05,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,10,27.6,8.24,
2017-04-05,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,41,27.7,8.48,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-04-05,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,20,25.8,8.09,
2017-04-05,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,26.1,8.18,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-04-05,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,27.0,8.21,
2017-04-05,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,20,26.6,8.15,
2017-04-05,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,10,26.9,8.17,
2017-04-05,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,10,27.9,8.17,
2017-04-05,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,10,27.4,8.18,
2017-04-05,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,10,27.3,8.18,
2017-04-05,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,10,27.5,8.15,
2017-04-10,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,62,26.0,Bacteriological Re-sampling,
2017-04-10,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,RE-sampling,10,27.4,Bacteriological Re-sampling,
2017-04-10,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,RE-sampling,10,28.9,Bacteriological Re-sampling,
2017-04-10,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,146,28.8,Bacteriological Re-sampling,
2017-04-18,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,"1,777",27.0,8.05,
2017-04-18,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,31,27.0,8.13,
2017-04-18,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,487,27.9,8.16,
2017-04-18,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,52,26.9,8.14/8.16,
2017-04-17,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,27.5,el metro de pH no se pudo calibrar ,
2017-04-17,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,20,26.8,el metro de pH no se pudo calibrar ,
2017-04-17,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,27.8,el metro de pH no se pudo calibrar ,
2017-04-17,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,199,28.1,el metro de pH no se pudo calibrar ,
2017-04-17,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,10,27.5,el metro de pH no se pudo calibrar ,
2017-04-17,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,41,27.8,8.19,
2017-04-17,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,10,27.8,8.19,
2017-04-17,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,72,27.9,8.13,
2017-04-17,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,10,29.3,8.20/8.20,
2017-04-17,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,27.7,7.96,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-04-17,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,52,28.5,7.94,
2017-04-17,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,20,28.7,7.90,
2017-04-17,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,31,28.7,7.93,
2017-04-17,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,29.6,7.98/8.01,
2017-04-18,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,767,26.4,8.05,
2017-04-18,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,327,26.5,8.15,
2017-04-18,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,26.1,8.20,
2017-04-18,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,10,25.8,8.13,
2017-04-18,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,30,26.4,8.17/8.17,
2017-04-18,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,20,26.1,8.14,
2017-04-18,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,84,26.3,8.15,
2017-04-18,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,10,26.2,8.15,
2017-04-18,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,256,26.6,8.16,
2017-04-18,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,120,26.8,7.62,
2017-04-18,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,359,26.1,7.73,
2017-04-18,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,780,26.6,7.84,
2017-04-18,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,749,26.4,7.90,
2017-04-18,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,911,26.7,8.08/8.09,
2017-04-18,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,25.4,7.97,
2017-04-18,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,10,26.3,7.99,
2017-04-18,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,327,26.6,8.05,
2017-04-18,RW-24A,Balneario Sun Bay,18.0963030,-65.4654220,Vieques,Routine,10,26.2,8.1/8.1,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-04-18,RW-24B,Balneario Sun Bay,18.0967220,-65.4589440,Vieques,Routine,10,26.3,8.1/8.1,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-04-24,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,RE-sampling,20,26,Bacteriological Re-sampling,
2017-04-24,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,RE-sampling,228,26,Bacteriological Re-sampling,
2017-04-24,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,RE-sampling,"8,164",26,Bacteriological Re-sampling,
2017-04-24,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,RE-sampling,85,26.5,Bacteriological Re-sampling,
2017-04-24,RW_31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,"7,270",25.5,Bacteriological Re-sampling,
2017-04-24,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,RE-sampling,10,26.5,Bacteriological Re-sampling,
2017-04-24,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,RE-sampling,10,26.7,Bacteriological Re-sampling,
2017-04-24,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,RE-sampling,10,28.1,Bacteriological Re-sampling,
2017-04-24,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route 6: Arecibo - Vega Alta,RE-sampling,41,26,Bacteriological Re-sampling,
2017-04-24,RW-23 ,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route 6: Arecibo - Vega Alta,RE-sampling,10,26,Bacteriological Re-sampling,
2017-04-24,RW-18,"Balneario Manuel ""Nolo"" Morales or Sardinera",18.4746944,-66.2808917,Route 1: Dorado - Loíza,RE-sampling,31,27,Bacteriological Re-sampling,
2017-04-24,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,RE-sampling,63,27,Bacteriological Re-sampling,
2017-04-24,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,RE-sampling,10,27,Bacteriological Re-sampling,
2017-04-24,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,RE-sampling,10,28,Bacteriological Re-sampling,
2017-05-02,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,27.4,8.32,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-05-02,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,20,27.3,8.28,
2017-05-02,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,10,28.3,8.24,
2017-05-02,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,10,28.5,8.28,
2017-05-02,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,29.1,8.23/8.23,
2017-05-02,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,"2,098",27.7,8.08,
2017-05-02,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,97,28.1,8.16,
2017-05-02,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,10,27.9,8.17,
2017-05-02,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,10,28.7,8.16/8.17,
2017-05-02,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,28.3,8.3,
2017-05-02,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,20,27.5,8.12,
2017-05-02,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,28.3,8.15,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-05-02,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,10,27.8,8.16,
2017-05-02,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,10,27.3,8.28/8.29,
2017-05-03,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,10,26.4,8.07,
2017-05-03,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,26.9,8.09,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-05-03,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,26.7,8.13,
2017-05-03,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,30,26.3,8.12,
2017-05-03,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,31,25.7,8.28/8.23,
2017-05-03,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,10,26.3,8.21,
2017-05-03,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,20,26.9,8.19,
2017-05-03,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,10,26.8,8.17,
2017-05-03,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,41,26.8,8.17,
2017-05-03,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,41,27.2,8.16,
2017-05-03,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,10,27.4,8.14,
2017-05-03,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,489,28.2,8.13,
2017-05-03,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,41,28.0,8.21,
2017-05-03,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,187,27.9,8.20/8.22,
2017-05-03,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,28.3,8.39,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-05-03,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,10,27.6,8.26,
2017-05-03,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,20,28.0,8.19,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-05-03,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,148,27.6,8.17,
2017-05-03,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,10,27.1,8.09,
2017-05-03,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,10,27.6,8.06,
2017-05-03,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,20,27.8,8.03/8.08,
2017-05-08,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,RE-sampling,402,26.0,Bacteriological Re-sampling,
2017-05-08,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,341,26.0,Bacteriological Re-sampling,
2017-05-08,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,RE-sampling,109,27.0,Bacteriological Re-sampling,
2017-05-08,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,RE-sampling,10,27.0,Bacteriological Re-sampling,
2017-05-08,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,41,28.0,Bacteriological Re-sampling,
2017-05-16,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,52,27.9,7.3,
2017-05-16,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,27.5,7.9,
2017-05-16,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,27.5,8.07,
2017-05-16,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,10,28.0,8.22,
2017-05-16,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,10,26.6,8.26/8.27,
2017-05-16,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,10,27.8,8.3,
2017-05-16,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,31,28.8,8.3,
2017-05-16,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,20,28.1,8.34,
2017-05-16,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,10,28.1,8.31,
2017-05-16,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,72,28.0,8.09,
2017-05-16,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,122,28.2,8.01,
2017-05-16,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,307,29.0,8.09,
2017-05-16,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,20,29.0,8.14,
2017-05-16,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,253,29.5,8.16/8.16,
2017-05-16,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,29.1,8.18,
2017-05-16,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,10,28.4,8.14,
2017-05-16,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,28.3,8.14,
2017-05-15,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,29.2,8.24,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-05-15,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,30,30.3,8.27,
2017-05-15,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,10,30.0,8.33,
2017-05-15,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,30,29.9,8.4,
2017-05-15,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,41,31.2,8.28/8.28,
2017-05-15,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,28.5,7.79,
2017-05-15,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,10,29.0,8.13,
2017-05-15,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,29.0,8.19,
2017-05-15,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,10,30.1,8.19,
2017-05-15,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,10,29.9,8.24/8.24,
2017-05-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,20,29.9,8.13,
2017-05-15,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,30,29.9,8.19,
2017-05-15,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,10,28.9,8.22,
2017-05-15,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,63,29.1,8.17/8.16,
2017-05-16,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,145,27.8,8.09,
2017-05-16,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,20,27.5,8.2,
2017-05-16,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,135,27.9,8.2,
2017-05-16,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,41,28.6,8.21/8.22,
2017-05-15,RW-24A,Balneario Sun Bay,,-65.4654220,Vieques,Routine,10,28.3,8.1/8.1,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-05-15,RW-24B,Balneario Sun Bay,,-65.4589440,Vieques,Routine,10,28.2,8.2/8.2,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-05-22,RW-38,Muelle de Arecibo,,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,379,27.5,Bacteriological Re-sampling,
2017-05-22,RW-23,Balneario de Puerto Nuevo,,-66.3990444,Route: 6: Arecibo – Vega Alta ,RE-sampling,10,27.0,Bacteriological Re-sampling,
2017-05-22,RW-7,Balneario Punta Guilarte,,-66.0400000,Route 2: Arroyo - Luquillo,RE-sampling,10,26.0,Bacteriological Re-sampling,
2017-05-22,RW-6,Balneario de Patillas,,-65.9889806,Route 2: Arroyo - Luquillo,RE-sampling,10,26.0,Bacteriological Re-sampling,
2017-05-22,RW-30,Playa Guayanés,,-65.8191944,Route 2: Arroyo - Luquillo,RE-sampling,122,26.5,Bacteriological Re-sampling,
