,,,,,,,,,,,,,,,,,,
Beach Monitoring and Public Notification Program,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Date,Beach ID,Beach Name,Latitude,Longitude,Sampling Route,Sampling Type,"Enterococcus
 (colonies/100 mL)","Temperature
(°C)",pH ,Observations,,,,,,,,
8-Mar-16,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,20,26.50,8.13,,,,,,,,,
8-Mar-16,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,41,26.90,8.10/8.10,,,,,,,,,
8-Mar-16,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,122,25.40,8.06,,,,,,,,,
8-Mar-16,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,<10,25.60,8.08,,,,,,,,,
8-Mar-16,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,<10,25.80,8.12,,,,,,,,,
14-Mar-16,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,RE-sampling,10,26.50,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,RE-sampling,<10,26.40,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,RE-sampling,10,26.20,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,RE-sampling,<10,26.40,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,RE-sampling,75,25.80,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,RE-sampling,<10,26.30,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,RE-sampling,<10,26.90,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,RE-sampling,20,27.00,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,RE-sampling,20,27.00,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,RE-sampling,20,27.00,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,RE-sampling,10,27.30,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,RE-sampling,10,27.00,Bacteriological Re-sampling,,,,,,,,,
14-Mar-16,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,RE-sampling,<10,28.00,Bacteriological Re-sampling,,,,,,,,,
29-Mar-16,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,20,26.50,8.1,,,,,,,,,
29-Mar-16,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,426,25.50,8.01,,,,,,,,,
29-Mar-16,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,<10,26.00,8.04,,,,,,,,,
29-Mar-16,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,10,25.50,8.11,,,,,,,,,
29-Mar-16,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,399,25.20,8.10/8.11,,,,,,,,,
29-Mar-16,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,<10,25.50,8.18,,,,,,,,,
29-Mar-16,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,<10,25.90,8.13,,,,,,,,,
29-Mar-16,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,26.30,8.08,,,,,,,,,
28-Mar-16,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,10,25.90,8.16,,,,,,,,,
28-Mar-16,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,<10,26.50,8.11,,,,,,,,,
28-Mar-16,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,<10,27.10,8.11,,,,,,,,,
28-Mar-16,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,63,27.80,8.16/8.16,,,,,,,,,
28-Mar-16,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,<10,26.00,7.61,,,,,,,,,
28-Mar-16,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,20,26.10,7.93,,,,,,,,,
28-Mar-16,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,<10,26.70,8.05,,,,,,,,,
28-Mar-16,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,160,26.60,8.12,,,,,,,,,
28-Mar-16,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,10,27.30,8.08/8.08,,,,,,,,,
28-Mar-16,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,<10,26.70,8.21,"              Proyecto Bandera Azul
                                                
ThIs result is preliminary: 
Colifomes Fecales- <4  Col/100 mL",,,,,,,,
28-Mar-16,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,<10,27.40,8.14,,,,,,,,,
28-Mar-16,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,20,28.10,8.18,,,,,,,,,
28-Mar-16,RW-34,Playa del Hilton,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,20,27.60,8.24,,,,,,,,,
28-Mar-16,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,<10,28.20,8.18/8.18,,,,,,,,,
29-Mar-16,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,<10,25.40,8.16,,,,,,,,,
29-Mar-16,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,<10,26.40,8.17,,,,,,,,,
29-Mar-16,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,20,26.50,8.17,,,,,,,,,
29-Mar-16,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,<10,26.30,8.14/8.14,,,,,,,,,
29-Mar-16,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,<10,26.00,8.31,,,,,,,,,
29-Mar-16,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,<10,25.90,8.23,,,,,,,,,
29-Mar-16,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,20,25.80,8.24,,,,,,,,,
29-Mar-16,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,<10,25.60,8.26,,,,,,,,,
29-Mar-16,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,10,26.30,8.24/8.24,,,,,,,,,
29-Mar-16,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,<10,26.30,8.29,,,,,,,,,
29-Mar-16,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,<10,26.00,8.3,,,,,,,,,
29-Mar-16,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,<10,26.20,8.26,,,,,,,,,
29-Mar-16,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,<10,26.10,8.34,,,,,,,,,
4-Apr-16,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,RE-sampling,<10,27.50,Bacteriological Re-sampling,,,,,,,,,
4-Apr-16,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,RE-sampling,63,28.30,Bacteriological Re-sampling,,,,,,,,,
4-Apr-16,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,960,28.10,Bacteriological Re-sampling,,,,,,,,,
12-Apr-16,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,63,26.80,7.88,,,,,,,,,
12-Apr-16,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,27.10,7.97,,,,,,,,,
12-Apr-16,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,27.20,8,,,,,,,,,
12-Apr-16,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,<10,27.60,7.97,,,,,,,,,
12-Apr-16,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,<10,27.40,8.09/8.10,,,,,,,,,
12-Apr-16,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,10,27.80,8.02,,,,,,,,,
12-Apr-16,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,<10,28.00,8.01,,,,,,,,,
12-Apr-16,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,<10,28.10,8.01,,,,,,,,,
12-Apr-16,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,<10,28.30,8,,,,,,,,,
11-Apr-16,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,<10,26.60,8.18,,,,,,,,,
11-Apr-16,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,<10,27.20,8.1,,,,,,,,,
11-Apr-16,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,10,28.10,8.07,,,,,,,,,
11-Apr-16,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,<10,28.10,8.15/8.15,,,,,,,,,
11-Apr-16,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,27.70,8.26,,,,,,,,,
11-Apr-16,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,10,27.10,8.08,,,,,,,,,
11-Apr-16,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,<10,28.30,8.18,,,,,,,,,
11-Apr-16,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,20,28.30,8.25,,,,,,,,,
11-Apr-16,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,<10,28.80,8.24/8.24,,,,,,,,,
11-Apr-16,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,<10,28.00,8.32,"              Proyecto Bandera Azul
                                                
ThIs result is preliminary: 
Colifomes Fecales- 12 Col/100 mL",,,,,,,,
11-Apr-16,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,<10,28.20,8.17,,,,,,,,,
11-Apr-16,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,20,29.20,8.08,,,,,,,,,
11-Apr-16,RW-34,Playa del Hilton,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,<10,28.90,8.19,,,,,,,,,
11-Apr-16,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,<10,29.00,8.17/8.16,,,,,,,,,
12-Apr-16,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,10,27.10,8.15,,,,,,,,,
12-Apr-16,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,<10,26.90,8.01,,,,,,,,,
12-Apr-16,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,504,27.90,8.14,,,,,,,,,
12-Apr-16,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,186,27.80,8.05,,,,,,,,,
12-Apr-16,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,<10,27.20,8.21/8.21,,,,,,,,,
12-Apr-16,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,<10,27.60,8.24,,,,,,,,,
12-Apr-16,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,<10,27.10,8.14,,,,,,,,,
12-Apr-16,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,<10,26.80,8.07,,,,,,,,,
12-Apr-16,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,315,26.60,8.09,,,,,,,,,
12-Apr-16,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,1616,27.30,8.21,,,,,,,,,
12-Apr-16,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,<10,27.80,8.16,,,,,,,,,
12-Apr-16,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,85,27.50,8.16/8.16,,,,,,,,,
18-Apr-16,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,RE-sampling,31,26.50,Bacteriological Re-sampling,,,,,,,,,
18-Apr-16,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,RE-sampling,40,27.00,Bacteriological Re-sampling,,,,,,,,,
18-Apr-16,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,40,28.00,Bacteriological Re-sampling,,,,,,,,,
18-Apr-16,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,RE-sampling,<10,27.50,Bacteriological Re-sampling,,,,,,,,,
18-Apr-16,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,RE-sampling,10,28.00,Bacteriological Re-sampling,,,,,,,,,
25-Apr-16,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,<10,29.00,7.93,"              Proyecto Bandera Azul
                                                
ThIs result is preliminary: 
Colifomes Fecales-  <4  Col/100 mL",,,,,,,,
25-Apr-16,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,41,28.00,7.95,,,,,,,,,
25-Apr-16,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,52,30.10,7.86,,,,,,,,,
25-Apr-16,RW-34,Playa del Hilton,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,<10,29.80,7.98,,,,,,,,,
25-Apr-16,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,29.70,7.95/7.96,,,,,,,,,
25-Apr-16,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,41,27.50,8.12,,,,,,,,,
25-Apr-16,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,408,27.20,8.15,,,,,,,,,
25-Apr-16,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,<10,27.40,8.17,,,,,,,,,
25-Apr-16,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,20,28.00,8.17/8.17,,,,,,,,,
25-Apr-16,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,<10,28.40,7.92,,,,,,,,,
25-Apr-16,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,<10,28.70,8,,,,,,,,,
25-Apr-16,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,30.00,7.99,,,,,,,,,
25-Apr-16,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,41,29.40,8.04,,,,,,,,,
25-Apr-16,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,20,29.30,8.07/8.07,,,,,,,,,
25-Apr-16,RW-24A,Balneario Sun Bay,18.0963030,-65.4654220,Vieques,Routine,<10,28.70,8.2/8.2,,,,,,,,,
25-Apr-16,RW-24B,Balneario Sun Bay,18.0967220,-65.4589440,Vieques,Routine,<10,28.30,8.3/8.3,,,,,,,,,
26-Apr-16,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,10,27.10,7.88,,,,,,,,,
26-Apr-16,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,471,26.60,7.94,,,,,,,,,
26-Apr-16,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,41,28.10,8.08,,,,,,,,,
26-Apr-16,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,<10,28.50,8.06,,,,,,,,,
26-Apr-16,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,20,28.00,8.13/8.14,,,,,,,,,
26-Apr-16,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,63,28.10,8.08,,,,,,,,,
26-Apr-16,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,20,28.10,8.09,,,,,,,,,
26-Apr-16,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,75,27.80,8.11,,,,,,,,,
26-Apr-16,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,20,28.00,8.1,,,,,,,,,
26-Apr-16,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,173,27.90,8.11,,,,,,,,,
26-Apr-16,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,1658,27.70,8.09,,,,,,,,,
26-Apr-16,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,52,27.40,8.17,,,,,,,,,
26-Apr-16,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,5794,27.90,8.16,,,,,,,,,
26-Apr-16,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,209,27.70,8.15/8.14,,,,,,,,,
26-Apr-16,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,602,27.70,8.14,,,,,,,,,
26-Apr-16,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,8164,27.60,8.12,,,,,,,,,
26-Apr-16,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,187,27.50,8.12,,,,,,,,,
26-Apr-16,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,3654,27.50,7.88,,,,,,,,,
26-Apr-16,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,<10,27.40,8.09,,,,,,,,,
26-Apr-16,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,<10,28.00,8.06,,,,,,,,,
26-Apr-16,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,27.50,8.04/8.04,,,,,,,,,
26-Apr-16,RW-25,Playa Pelícano,17.8854030,-66.5280680,Reserva Natural Caja de Muertos,Routine,<10,28.70,8.25/8.25,"              Proyecto Bandera Azul
                                                
ThIs result is preliminary: 
Colifomes Fecales- <4   Col/100 mL",,,,,,,,
2-May-16,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,RE-sampling,20,26.00,Bacteriological Re-sampling,,,,,,,,,
2-May-16,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,RE-sampling,317,26.00,Bacteriological Re-sampling,,,,,,,,,
2-May-16,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,RE-sampling,988,26.00,Bacteriological Re-sampling,,,,,,,,,
2-May-16,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,12997,26.50,Bacteriological Re-sampling,,,,,,,,,
2-May-16,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,RE-sampling,110,26.50,Bacteriological Re-sampling,,,,,,,,,
2-May-16,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,RE-sampling,10,27.00,Bacteriological Re-sampling,,,,,,,,,
2-May-16,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,RE-sampling,145,26.50,Bacteriological Re-sampling,,,,,,,,,
2-May-16,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,RE-sampling,<10,26.50,Bacteriological Re-sampling,,,,,,,,,
2-May-16,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,RE-sampling,41,28.10,Bacteriological Re-sampling,,,,,,,,,
2-May-16,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,20,28.10,Bacteriological Re-sampling,,,,,,,,,
2-May-16,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,RE-sampling,<10,28.30,Bacteriological Re-sampling,,,,,,,,,
2-May-16,RW-24A,Balneario Sun Bay,18.0963030,-65.4654220,Vieques,Routine,109,26.80,8.1,,,,,,,,,
2-May-16,RW-24B,Balneario Sun Bay,18.0967220,-65.4589440,Vieques,Routine,86,26.80,8.1,,,,,,,,,
9-May-16,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,30.80,7.59/8.02,,,,,,,,,
9-May-16,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,63,29.80,8.12,,,,,,,,,
9-May-16,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,<10,30.20,8.12,,,,,,,,,
9-May-16,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,31,28.40,8.11,,,,,,,,,
9-May-16,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,No Reported,29.80,8.12,,,,,,,,,
9-May-16,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,<10,28.50,7.93,"              Proyecto Bandera Azul
                                                
ThIs result is preliminary: 
Colifomes Fecales- <4   Col/100 mL",,,,,,,,
9-May-16,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,52,29.10,7.97,,,,,,,,,
9-May-16,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,20,30.00,8.1,,,,,,,,,
9-May-16,RW-34,Playa del Hilton,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,<10,29.50,8.12,,,,,,,,,
9-May-16,RW-35,Playa Jauca,17.9598889,-66.3704167,Route 3: Lajas - Salinas,Routine,<10,29.50,8.10/8.11,,,,,,,,,
9-May-16,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,63,28.10,8.12,,,,,,,,,
9-May-16,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,10,28.40,8.14,,,,,,,,,
9-May-16,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,85,27.40,8.12,,,,,,,,,
9-May-16,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,20,27.50,8.01/8.01,,,,,,,,,
9-May-16,RW-24A,Balneario Sun Bay,18.0963030,-65.4654220,Vieques,Routine,<10,28.30,8.0/8.0,,,,,,,,,
9-May-16,RW-24B,Balneario Sun Bay,18.0967220,-65.4589440,Vieques,Routine,<10,28.40,8.2/8.2,,,,,,,,,
10-May-16,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,1333,26.50,8.1,,,,,,,,,
10-May-16,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,<10,27.40,8.11,,,,,,,,,
10-May-16,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,<10,27.70,8.1,,,,,,,,,
10-May-16,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,27.50,8.07/8.07,,,,,,,,,
10-May-16,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,355,27.40,7.85,,,,,,,,,
10-May-16,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,30,27.50,8.03,,,,,,,,,
10-May-16,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,<10,27.60,8.1,,,,,,,,,
10-May-16,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,20,27.40,8.07,,,,,,,,,
